                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                0.63657,                0.33986,                0.82498,                0.82987,                0.63013,                0.71239,                0.42613,                 1.0738,                 0.5153,                0.98108,               0.001288,               0.001288,               0.001288
                     90,                0.65701,                0.34429,                0.82519,                0.83673,                0.60638,                0.69796,                0.41439,                 1.0892,                0.52168,                0.98571,               0.001189,               0.001189,               0.001189
                     91,                0.69655,                0.35995,                0.84046,                 0.7988,                  0.622,                0.69541,                0.41405,                  1.083,                0.51491,                0.98024,                0.00109,                0.00109,                0.00109
                     92,                0.67101,                0.34195,                0.83484,                0.84315,                0.61776,                0.69815,                0.41412,                  1.077,                0.51122,                0.98579,               0.000991,               0.000991,               0.000991
                     93,                0.66905,                0.33926,                0.83293,                 0.8407,                0.61644,                0.69607,                0.41303,                 1.0716,                0.51202,                0.98069,               0.000892,               0.000892,               0.000892
                     94,                0.66185,                0.33881,                0.83227,                0.83504,                0.61655,                0.69466,                0.41269,                  1.071,                0.51052,                0.98039,               0.000793,               0.000793,               0.000793
                     95,                0.64981,                0.33193,                0.82948,                0.84533,                0.61814,                0.69989,                0.41596,                 1.0652,                0.51702,                0.97648,               0.000694,               0.000694,               0.000694
                     96,                0.64669,                0.33193,                 0.8276,                0.81359,                0.63059,                0.70044,                 0.4145,                 1.0721,                 0.5105,                0.97853,               0.000595,               0.000595,               0.000595
                     97,                0.64267,                0.32413,                0.82441,                0.83212,                 0.6224,                0.69578,                0.41333,                  1.081,                0.51183,                0.98733,               0.000496,               0.000496,               0.000496
                     98,                0.64233,                0.32679,                0.82291,                0.84885,                0.62148,                0.70464,                0.41756,                 1.0792,                0.50954,                0.98674,               0.000397,               0.000397,               0.000397
                     99,                 0.6348,                0.32361,                0.82959,                0.85169,                0.60705,                0.69969,                 0.4157,                 1.0782,                0.50774,                0.98364,               0.000298,               0.000298,               0.000298
                    100,                0.62565,                0.32172,                0.82746,                0.85975,                 0.6039,                0.70092,                0.41534,                 1.0809,                 0.5078,                0.98586,               0.000199,               0.000199,               0.000199
